Word,Log_Freq_HAL,I_Mean_RT
expense,9.260,665.031
expenses,8.994,605.235
expensive,10.502,689.645
experience,12.366,787.088
experienced,10.306,672.862
experiences,10.137,713.636
experiencing,8.671,805.594
experiential,5.964,855.450
experientially,3.332,980.591
experiment,9.491,666.909
experimental,9.173,825.559
experimentalism,2.079,"1,076.034"
experimentally,6.269,912.000
experimentation,7.703,954.697
experimentations,3.135,"1,147.500"
experimented,7.067,911.903
experimenter,5.541,830.897
experimenters,5.680,956.394
experimenting,7.758,892.875
experiments,8.996,780.844
expert,9.893,628.030
expertise,9.445,829.567
experts,9.437,658.515
expiration,7.810,781.733
expire,7.873,641.030
expired,7.975,647.406
expires,7.595,687.273
explain,10.684,586.156
explained,9.697,745.788
explaining,8.929,771.771
explains,9.253,636.839
explanation,10.051,769.030
explanations,8.402,890.765
explanatory,6.553,786.935
expletive,5.247,892.786
explicable,4.615,891.091
explicate,4.394,760.710
explicit,8.886,685.667
explicitly,8.966,761.000
explicitness,3.219,916.931
explode,7.994,689.618
exploded,7.738,665.765
explodes,6.883,638.514
exploding,7.653,696.121
exploit,7.871,664.848
exploitation,7.972,885.031
exploited,7.509,674.727
exploiters,4.779,755.581
exploiting,7.088,796.765
exploits,6.805,580.581
exploration,8.363,787.312
explorations,6.087,847.853
explorative,3.219,880.481
exploratory,6.035,839.829
explore,9.244,619.121
explored,7.734,620.969
explorer,8.685,619.152
explorers,6.506,621.250
explores,6.834,699.586
exploring,8.459,654.543
explosion,8.677,733.303
explosive,8.212,634.484
explosively,4.727,821.879
explosives,7.566,777.625
expo,7.750,692.280
exponent,6.688,839.935
exponential,6.947,825.258
exponents,5.666,774.912
export,9.388,590.030
exportation,4.682,"1,121.000"
exported,7.831,812.219
exporters,6.500,859.621
exporting,7.136,770.258
exports,7.989,681.500
expose,8.602,709.030
exposed,9.328,706.114
exposes,6.764,641.529
exposing,7.874,639.097
exposition,7.068,803.588
expositions,4.905,879.618
expository,5.198,944.069
expostulate,2.398,"1,010.118"
expostulation,1.386,991.923
exposure,9.529,648.529
exposures,6.799,706.781
expound,5.892,768.217
expounded,5.472,803.720
expounding,5.011,775.207
express,10.139,652.059
expressed,10.340,707.688
expresses,7.283,698.129
expressible,4.234,799.759
expressing,8.408,659.500
expression,9.773,632.818
expressionism,3.689,900.407
expressionist,4.477,982.690
expressionistic,2.398,"1,152.500"
expressionists,2.944,927.267
expressionless,4.489,"1,017.207"
expressions,8.429,703.676
expressive,6.819,765.515
expressiveness,4.745,948.161
expressly,7.391,774.400
expressway,6.627,749.774
expressways,3.611,761.970
expropriate,4.143,"1,044.684"
expropriated,4.489,"1,150.688"
expropriation,4.317,"1,142.909"
expulsion,6.717,829.312
expunge,5.130,880.958
expunging,3.135,990.000
expurgation,1.386,911.083
exquisite,7.072,865.893
exquisitely,5.425,965.071
exquisiteness,0.000,810.250
extant,6.415,651.688
extemporaneous,3.584,973.429
extemporary,0.000,823.120
extend,9.146,668.300
extended,9.922,694.152
extending,8.022,608.548
extends,7.953,708.559
extension,9.912,688.394
extensions,9.405,766.727
extensive,9.743,768.625
extensively,8.297,764.094
extensor,3.135,"1,039.176"
extent,9.614,639.667
extenuate,2.197,"1,080.800"
extenuating,5.043,"1,044.050"
extenuation,1.099,"1,088.765"
exterior,8.018,639.969
exteriors,4.344,772.484
exterminate,6.292,845.531
exterminating,5.338,925.655
extermination,7.488,813.484
extern,8.658,894.952
external,10.357,733.000
externalization,0.693,921.938
externalize,3.784,894.300
extinct,7.469,669.548
extinction,7.481,776.034
extinguish,5.805,875.938
extinguished,5.945,906.032
extinguisher,5.525,834.857
extol,4.382,815.067
extortion,6.405,901.242
extortionist,3.466,"1,074.452"
extra,10.931,616.676
extract,9.013,618.029
extracted,8.609,688.212
extracting,8.081,881.065
extraction,8.272,812.088
extractor,6.116,813.382
extractors,4.625,909.062
extracts,7.205,737.235
extracurricular,5.112,"1,063.355"
extradite,5.247,929.800
extradition,6.165,957.286
extramarital,4.934,"1,066.423"
extraneous,6.711,807.556
extraneousness,0.000,900.931
extraordinarily,6.770,837.606
extraordinary,8.299,883.710
extrapolate,6.501,843.400
extrapolated,5.545,"1,058.500"
extrapolates,3.466,"1,032.688"
extrapolation,6.196,"1,062.222"
extrapolations,4.710,"1,095.471"
extras,8.269,734.375
extrasensory,2.944,"1,136.762"
extraterrestrial,7.027,"1,011.621"
extraterritorial,3.296,"1,244.944"
extravagance,4.290,808.103
extravagant,5.940,896.433
extravaganza,5.759,929.875
extravaganzas,3.850,"1,282.524"
extreme,9.678,694.394
extremely,10.466,626.559
extremes,7.493,737.294
extremism,6.157,949.000
extremist,7.074,776.100
extremists,7.274,795.559
extremities,5.652,747.839
extremity,5.159,752.788
extricate,4.812,778.148
extrication,2.996,946.900
extrinsic,4.984,835.545
extroversion,2.303,916.800
extrovert,3.912,781.267
extrude,4.357,744.133
extruded,5.252,819.074
extruding,3.611,818.500
extrusion,5.198,908.069
exuberance,5.063,"1,046.308"
exuberant,4.852,783.815
exude,4.454,791.143
exuded,4.234,833.867
exult,3.584,796.000
exultant,3.932,963.148
exultantly,1.099,953.783
exultation,3.807,845.318
eye,10.623,526.194
eyeball,6.142,630.121
eyeballs,6.109,684.485
eyebath,0.000,961.360
eyebrow,6.653,639.152
eyebrows,7.063,699.029
eyed,7.106,759.061
eyedrop,1.609,699.324
eyeful,3.850,766.821
eyeglass,4.419,834.212
eyeglasses,5.394,727.645
eyeing,5.710,714.750
eyelash,4.522,656.324
eyelashes,5.720,693.364
eyeless,4.007,809.800
eyelet,5.056,895.250
eyelets,5.421,789.462
eyelid,5.517,682.848
eyelids,6.438,656.118
eyeliner,5.030,786.088
eyepiece,6.284,725.062
eyes,10.969,548.147
eyeshot,0.000,718.531
eyesight,6.358,675.312
eyesore,4.718,766.000
eyestrain,4.382,823.115
eyeteeth,2.197,829.619
eyetooth,0.000,886.560
eyewash,2.833,797.353
eyewitness,6.554,853.258
Ezra,6.351,"1,026.609"
fab,7.063,900.190
fable,5.749,662.912
fabled,5.765,839.038
fables,5.855,681.281
fabric,8.679,618.515
fabricate,5.969,672.030
fabricated,6.752,728.897
fabricating,5.652,706.636
fabrication,7.850,763.324
fabrics,7.323,680.000
fabulous,8.146,731.548
facade,6.569,831.962
facaded,0.000,784.905
facades,4.511,906.200
face,11.261,551.156
facecloth,0.000,821.000
faced,8.830,607.303
faceless,6.597,630.529
faces,9.147,601.469
facet,6.673,711.560
facetious,5.966,940.000
facetiously,4.127,943.611
facets,7.168,789.536
facial,7.616,644.424
facile,6.299,711.917
facilitate,8.336,694.212
facilitated,6.586,820.448
facilitates,6.460,803.094
facilitating,6.426,831.633
facilitation,5.768,912.103
facilitatory,0.000,"1,066.304"
facilities,9.532,733.567
facility,9.561,641.576
facing,9.108,590.467
facsimile,7.421,878.621
fact,12.125,560.412
faction,7.557,806.833
factions,7.461,840.880
factious,0.693,"1,019.455"
factor,10.041,639.324
factories,8.154,638.853
factors,9.666,630.387
factory,9.874,608.419
facts,10.439,628.235
factual,8.151,724.500
faculties,6.477,727.536
faculty,9.184,632.273
fad,7.001,718.065
fade,8.162,563.029
faded,7.765,621.265
fadeout,3.497,765.500
fading,7.315,667.968
fads,5.561,737.633
Fahrenheit,6.703,793.897
fail,9.835,692.486
failed,10.214,621.200
failing,8.767,746.719
fails,9.469,629.323
failure,10.086,751.294
failures,8.367,651.667
fain,5.576,745.923
faint,7.829,601.625
fainted,5.938,639.333
faintest,5.883,756.280
faintly,6.159,703.242
fair,10.722,552.968
fairer,6.023,813.690
fairest,5.753,711.355
fairgoers,1.099,982.143
fairground,4.431,731.500
fairies,6.184,725.242
fairly,10.571,569.000
fairness,7.949,673.727
fairs,6.314,657.656
fair's,5.493,720.710
fairway,6.023,681.656
fairways,4.710,734.303
fairy,7.760,650.727
fairyland,3.332,730.161
fairytale,4.963,756.121
faith,10.300,573.250
faithful,8.173,635.657
faithfully,6.858,667.206
faithless,4.248,788.943
faiths,6.607,647.688
fake,8.969,589.800
faked,7.513,590.091
faker,4.382,684.594
falcon,9.020,739.097
falconry,5.384,754.286
fall,10.738,549.400
fallacious,6.404,819.815
fallacy,7.574,745.231
fallen,9.868,648.943
fallible,5.694,779.600
falling,9.497,620.188
falloff,4.248,"1,043.880"
fallout,6.477,731.667
fallow,4.875,758.588
falls,9.631,595.486
fall's,4.304,708.382
FALSE,0.000,718.065
falsehood,6.778,722.939
falsehoods,6.248,764.519
falseness,3.638,681.968
falsetto,5.088,798.500
falsies,3.434,775.500
falsification,5.403,888.321
falsify,5.687,742.929
falsifying,5.004,945.957
falsity,5.347,"1,015.320"
falter,5.257,767.290
faltered,5.030,748.880
falters,4.094,828.533
fame,8.714,628.879
famed,6.593,735.406
familial,5.881,830.824
familiar,10.200,718.484
familiarity,8.672,786.188
familiarize,6.698,865.065
familiarly,3.466,717.033
familiarness,1.099,921.280
families,9.806,697.719
family,11.393,622.029
family's,7.172,637.294
famine,6.945,744.882
famish,0.000,798.517
famous,9.769,649.912
fan,10.531,546.824
fanatic,7.796,820.281
fanatical,7.274,859.333
fanaticism,6.059,"1,076.450"
fanatics,7.652,717.862
fancied,5.017,818.160
fancier,6.246,739.296
fancies,5.298,780.120
fanciful,5.849,763.500
fancy,8.903,613.500
fancying,2.303,882.783
fancywork,1.386,773.767
fanfare,6.687,762.556
fang,6.821,746.429
fangs,6.854,747.636
fanlight,1.792,821.483
fanned,5.226,747.467
fanning,5.894,833.192
fanny,6.760,735.926
fans,10.362,629.697
fan's,5.680,727.394
fantasia,6.466,779.909
fantasies,8.517,710.029
fantastic,9.289,661.471
fantasy,9.957,689.576
far,12.083,654.059
faraway,5.673,881.103
farce,7.637,757.308
farces,3.714,947.235
fare,8.577,600.032
fares,7.629,627.621
farewell,7.347,776.833
farfetched,4.949,844.400
Fargo,7.009,645.265
farina,4.883,"1,136.400"
faring,4.828,892.222
farm,9.293,604.667
farmed,5.553,710.429
farmer,8.522,598.125
farmers,8.452,630.375
farmer's,6.120,668.771
farmhand,2.944,899.759
farmhouse,5.455,639.059
farmhouses,3.784,799.414
farming,7.662,721.235
farmland,5.743,696.853
farmlands,3.892,792.806
farms,7.855,722.853
farmstead,7.652,871.667
farmyard,3.296,814.036
farsighted,4.263,902.036
fart,7.185,694.235
farther,8.349,729.565
farthest,6.400,714.545
farthing,4.575,775.000
fascinate,4.477,893.032
fascinated,7.433,761.029
fascinates,4.745,725.419
fascinating,8.494,732.061
fascinatingly,2.565,988.565
fascination,7.298,723.656
fascism,7.743,886.290
fascist,8.280,800.968
fascists,7.148,876.690
fashion,9.501,566.375
fashionable,6.833,749.121
fashioned,7.392,658.485
fashioning,3.951,818.088
fashions,6.829,737.677
fast,11.252,522.324
fasten,6.196,777.844
fastened,6.770,707.333
fastener,4.585,777.848
fastening,5.283,708.938
fastenings,3.989,736.759
fastens,4.127,665.625
faster,10.809,623.471
fastest,9.249,733.147
fastidious,4.466,"1,106.583"
fat,10.287,581.061
fatal,8.719,623.086
fatalism,4.804,832.906
fatalist,4.543,827.857
fatalists,2.079,865.107
fatalities,6.953,865.656
fatality,7.079,807.967
fatally,5.846,819.067
fate,9.047,622.424
fateful,5.649,705.281
fates,6.537,735.429
fathead,3.611,883.579
father,10.546,656.171
fathered,5.416,687.038
fatherhood,5.753,738.727
fathering,4.511,826.172
fatherland,5.509,785.516
fatherless,4.875,772.206
fatherly,4.419,779.156
fathers,8.906,628.514
father's,8.431,630.824
fathom,6.648,696.160
fathoms,4.234,906.444
fatigue,8.236,632.114
fatigued,5.442,783.424
fatigues,5.050,724.576
Fatima,5.869,672.846
fatless,1.099,836.552
fats,7.047,628.794
fat's,3.638,735.172
fatso,4.007,862.619
fatten,5.215,808.933
fattening,5.247,753.448
fatter,6.016,809.613
fatty,7.169,641.367
faucet,6.084,663.484
Faulkner,6.542,761.419
Faulkner's,3.714,801.179
fault,9.902,640.531
faulted,5.572,691.548
faultless,4.382,725.345
faults,8.097,683.969
faulty,8.146,637.312
faun,3.807,742.900
fauna,6.407,851.846
Faust,6.801,727.250
Faustian,4.331,941.364
Faust's,2.639,754.650
Faustus,6.161,890.357
favor,9.883,615.562
favorable,7.936,745.545
favorably,6.801,724.000
favored,7.628,609.344
favorer,0.000,963.700
favoring,6.465,662.824
favorite,10.532,640.375
favorites,8.445,694.906
favoritism,5.434,856.250
favors,7.734,628.452
fawn,5.961,741.812
fawned,2.833,698.214
fawning,5.361,779.481
fawns,3.638,777.143
faze,4.605,710.500
fealty,5.707,836.500
fear,10.450,588.469
feared,7.732,670.871
fearful,7.368,651.344
fearfully,4.920,693.647
fearing,6.855,607.853
fearless,6.919,643.382
fears,8.509,609.412
fearsome,7.108,747.969
feasibility,7.356,949.138
feasible,8.090,768.500
feast,7.555,658.824
feasting,4.875,795.533
feasts,5.011,700.406
feat,7.382,672.444
feather,7.768,642.258
featherbed,2.833,825.621
featherbedding,2.773,970.370
featherbrained,0.000,"1,131.429"
feathered,6.129,683.774
feathers,7.487,677.618
feathertop,0.693,900.704
feathertop's,0.000,"1,166.571"
featherweight,4.477,986.935
feathery,4.357,748.100
feats,6.033,792.231
feature,10.437,631.941
featured,8.820,670.265
featureless,4.710,885.111
features,10.888,675.273
featuring,8.940,702.909
Feb,11.981,749.857
February,11.018,713.455
February's,4.787,862.152
fecund,3.555,891.000
fecundity,3.584,"1,087.000"
fed,9.578,653.812
federal,10.933,661.515
federalism,5.710,819.387
Federalist,6.648,799.406
federalize,3.091,824.161
federals,4.357,759.097
federate,2.639,817.769
federation,9.481,756.276
fedora,4.700,775.214
feds,7.938,727.208
fee,10.210,633.742
feeble,7.102,756.069
feebleminded,4.190,890.350
feebly,4.605,788.727
feed,9.908,579.576
feedback,9.703,599.129
feedbag,1.946,735.133
feeder,7.225,709.452
feeding,8.877,745.515
feedings,5.730,685.531
feeds,8.372,675.824
feel,11.996,593.647
feeler,4.500,854.955
feelers,5.100,800.120
feeling,10.529,688.364
feelings,9.741,646.576
feels,9.720,660.706
fees,9.826,733.969
feet,10.600,573.176
feign,5.004,725.042
feigned,5.247,766.952
feigning,5.004,868.250
feint,7.139,955.667
feldspar,4.585,"1,147.286"
Felice,5.147,764.062
Felice's,1.386,853.727
felicitate,1.792,949.050
felicity,5.635,758.935
feline,7.068,909.609
Felix,7.942,797.032
Felix's,3.932,655.871
fell,9.731,595.943
fella,6.518,920.769
fellas,6.105,876.783
fellatio,5.293,913.474
felled,4.796,783.263
felling,5.056,742.500
fellow,9.885,672.516
fellows,7.570,641.697
fellowship,7.888,644.758
fellowships,6.397,734.750
felon,6.151,754.321
felonious,4.635,786.333
felons,6.460,709.469
felony,7.678,721.912
felt,10.824,702.594
female,10.670,588.355
females,8.880,529.559
female's,6.014,659.323
feminine,7.879,733.727
femininity,5.924,914.355
feminism,8.027,838.531
feminist,8.471,713.182
femme,6.775,809.636
femmes,6.180,857.286
femur,5.159,913.440
fence,8.571,650.265
fenced,6.304,728.412
fencer,6.525,786.893
fences,7.185,691.688
fencing,8.015,639.750
fend,7.491,961.478
fender,7.857,723.387
fenders,6.038,732.370
fennel,5.112,757.643
feral,7.967,637.455
ferment,6.215,830.724
fermentation,7.216,951.276
fermentations,4.111,873.500
fermented,6.273,803.300
fermenting,5.935,886.042
fern,6.344,707.062
ferns,5.352,729.875
ferocious,6.038,857.615
ferocity,5.298,877.276
ferret,7.834,757.400
ferreted,2.890,"1,042.583"
ferried,4.205,884.222
ferries,5.659,910.880
Ferris,6.671,871.517
ferromagnetic,4.007,904.667
ferry,7.832,762.250
ferryboat,2.996,813.833
ferryman,3.912,782.667
fertile,7.240,648.000
fertility,7.213,737.966
fertilization,5.908,754.625
fertilize,5.587,783.485
fertilized,6.219,747.000
fertilizer,7.116,770.059
fertilizers,5.999,721.781
fervency,1.386,854.000
fervent,5.707,776.789
fervid,2.398,887.417
fervor,6.075,721.389
fervors,0.000,842.882
fester,6.430,825.821
festering,5.624,858.000
festival,9.118,683.781
festivals,7.219,759.969
festive,5.673,718.484
festivities,6.052,888.059
festivity,3.526,736.750
fetch,8.072,654.794
fetching,6.324,728.207
fetish,7.977,756.267
fetishism,4.804,857.833
feud,6.707,736.188
feudal,6.745,766.857
feudalism,5.811,853.962
feudalistic,3.045,"1,021.500"
feuds,5.421,722.821
fever,8.336,570.212
fevered,4.984,751.897
feverish,5.517,708.806
feverishly,5.595,829.966
few,12.486,554.875
fewer,9.176,716.133
fiance,7.456,722.552
fiancee,7.000,860.107
fiasco,7.211,826.889
Fiat,6.974,932.222
Fiats,3.871,"1,012.000"
fib,5.342,699.654
fiber,8.671,698.586
fibers,7.625,614.000
fibrosis,5.384,859.333
fibrous,5.384,843.045
fibula,2.890,826.167
fickle,5.673,735.462
fickleness,3.045,946.462
fiction,9.863,627.000
fictional,7.801,701.765
fictionalize,2.485,902.742
fictitious,6.659,872.731
fictive,3.784,758.375
fiddle,7.638,685.484
fiddler,6.082,706.655
fiddles,4.997,738.806
fiddlesticks,2.485,818.500
fiddling,7.017,876.531
Fidel,7.066,820.630
fidelity,7.887,681.214
fidget,4.673,847.231
fidgety,4.143,827.633
fief,4.111,843.500
fiefdom,4.745,816.000
field,11.289,571.939
fielded,5.881,777.938
fielder,6.562,830.750
fielders,4.691,860.179
fielder's,3.784,859.462
fielding,6.869,711.812
fieldmice,1.099,961.900
fieldmouse,0.000,803.033
fields,10.143,636.529
field's,5.455,672.686
fieldsman,4.942,901.125
fieldwork,4.595,802.000
fiend,6.987,732.211
fiendish,5.412,873.278
fierce,7.782,712.219
fiercely,6.372,758.862
fierceness,3.638,969.767
fiercest,4.248,"1,112.000"
fiery,7.276,739.393
fiesta,6.423,737.133
fife,6.297,944.000
fifteen,8.530,675.656
fifteenth,5.811,874.129
fifth,9.090,666.241
fifties,6.924,830.129
fiftieth,4.585,915.700
fifty,8.495,711.667
fig,7.543,727.828
Figaro,5.900,857.952
fight,10.604,566.029
fighter,9.498,649.545
fighters,8.953,673.969
fighting,10.134,676.941
fights,8.333,701.727
figment,6.314,780.880
figs,6.693,671.133
figural,4.890,881.909
figurative,5.505,840.357
figure,10.942,613.636
figured,9.722,681.727
figurehead,4.718,778.333
figures,10.143,659.735
figurine,5.371,765.276
figurines,6.031,867.391
figuring,8.028,663.562
Fiji,6.091,733.840
filament,6.521,909.280
filaments,5.694,759.615
filbert,4.220,776.875
filberts,2.944,856.000
filched,2.773,744.375
file,12.650,628.088
filed,8.899,664.088
files,12.151,653.677
filets,3.664,933.909
filial,4.812,744.889
filibuster,4.812,848.400
filibusters,3.045,"1,069.880"
filigree,3.526,915.400
filing,8.324,826.179
Filipino,7.302,895.846
Filipinos,6.576,"1,091.615"
fill,10.183,602.788
fille,5.476,"1,024.667"
filled,9.848,670.875
filler,7.410,694.500
fillet,5.313,759.935
fillies,3.045,"1,009.333"
filling,8.872,673.088
fillings,6.174,672.483
fills,7.919,624.897
filly,5.561,932.667
film,10.872,682.970
filmdom,1.099,509.667
filmed,7.851,731.690
filming,7.469,679.156
films,9.749,577.156
film's,6.378,636.645
filmstrip,3.434,694.143
filmstrips,2.708,746.167
filmy,4.248,857.222
filter,9.791,702.970
filtered,7.337,767.182
filtering,8.032,789.667
filters,8.914,652.588
filth,6.939,724.435
filthy,8.048,744.242
filtrate,3.045,853.400
filtration,7.002,830.800
fin,8.210,809.400
final,10.800,588.970
finale,7.567,780.594
finalist,6.238,612.625
finalists,5.670,752.697
finality,4.920,683.080
finalize,5.666,706.833
finally,11.157,645.188
finals,8.127,585.094
finance,9.529,656.324
financed,7.309,724.367
finances,7.416,836.529
financial,10.549,687.548
financially,8.175,821.676
financier,5.242,887.417
financing,7.929,786.031
finch,7.143,737.393
find,12.845,619.562
finder,8.399,652.194
