Word,Log_Freq_HAL,I_Mean_RT
hemisphere's,3.784,735.781
hemispherical,3.638,1006.071
hemline,1.0414,826.19
hemlock,1.5185,724.0
hemlocks,0.6021,798.857
hemmed,1.2041,831.269
hemming,1.1139,789.2
hemoglobin,1.4624,932.5
hemorrhage,1.9445,862.138
hemorrhages,0.9542,798.321
hemorrhaging,1.8451,968.938
hemorrhoids,1.6721,856.444
hemp,1.2553,656.889
hemstitch,1.099,948.667
hen,2.2148,679.176
hence,9.909,718.394
henceforth,1.7160,779.793
henceforward,0.4771,914.517
henchman,1.2553,793.692
henchmen,1.3802,767.769
henna,1.0792,872.0
henpecked,0.9542,924.214
Henrietta,6.382,952.045
Henrietta's,1.946,988.55
Henry,3.5916,680.75
Henry's,6.176,618.515
hens,1.8388,676.724
hen's,4.094,725.788
hepatitis,1.9031,794.5
her,5.1603,612.939
herald,7.621,717.265
heralded,0.6990,863.077
heraldry,5.781,943.188
herb,8.313,648.938
herbal,1.9191,688.438
herbalist,0.8451,902.31
Herbert,2.3345,746.033
herbivore,0.8451,954.87
herbs,2.1523,631.152
herculean,4.898,874.769
Hercules,3.1092,768.5
herd,2.5575,608.455
herded,1.2041,750.034
herding,1.2553,829.7
herds,1.6128,697.647
herdsman,2.773,812.969
here,5.3632,596.414
hereabout,0.0,945.25
hereabouts,1.3802,930.542
hereafter,1.8451,826.31
hereby,2.5132,745.781
hereditary,1.7853,771.613
heredity,1.1461,693.382
Hereford,1.1461,1039.5
herein,1.3424,934.952
hereinafter,0.6021,1202.643
hereof,3.526,926.68
here's,10.776,774.0
heresy,1.7160,811.4
heretic,1.4914,886.636
heretical,1.0000,860.1
heretics,1.2788,758.75
hereto,0.8451,975.385
heretofore,1.1139,950.0
hereunder,3.526,850.222
hereunto,4.344,1133.444
hereupon,1.099,1015.846
herewith,1.2788,962.591
heritable,5.069,819.462
heritage,2.1139,703.067
heritages,4.7,828.69
Herman,2.4886,753.438
Herman's,5.159,713.0
hermaphrodite,1.2041,1081.5
hermetic,0.4771,1166.923
hermit,1.7853,687.967
hermitage,1.0792,806.85
hernia,1.9638,754.6
hero,3.4053,609.281
Herod,5.497,743.045
heroes,2.8169,663.094
heroic,2.3711,664.097
heroically,1.1761,851.222
heroics,1.5441,793.414
heroin,2.7007,704.438
heroine,1.8751,738.125
heroism,1.7559,755.824
heron,1.1761,786.1
herons,0.4771,732.0
hero's,6.033,605.971
herpes,1.8261,813.333
herpetologist,0.4771,1236.462
herpetologists,3.401,1089.769
herpetology,4.804,1297.5
herring,2.1847,878.2
herringbone,0.6990,820.529
hers,2.9047,664.935
herself,3.4275,622.485
Hershey's,4.787,717.067
hertz,6.755,789.321
he's,11.376,685.188
hesitance,2.708,839.773
hesitancy,0.4771,937.115
hesitant,1.3424,695.618
hesitate,2.4472,699.0
hesitated,1.8325,715.909
hesitates,1.0414,726.034
hesitating,1.3424,718.938
hesitatingly,3.091,1072.955
hesitation,1.9777,681.258
Hesse,6.293,763.364
Hessian,1.0414,960.375
Hessians,0.6021,822.438
heterodox,4.127,1109.0
heterogeneity,3.871,1084.5
heterogeneous,0.4771,881.172
heterosexual,1.9494,887.667
heterosexuality,1.0792,933.471
heterozygous,4.331,1220.118
heuristic,6.107,940.125
hew,0.9542,782.733
hex,1.8261,790.875
hexagon,4.963,716.312
hexagonal,0.7782,863.167
hexagram,3.97,1011.208
hexameter,2.197,1001.353
hey,10.975,538.382
heyday,0.9542,876.143
hi,11.362,562.969
hiatus,1.3222,813.368
Hiawatha,0.9031,815.722
hibachi,0.9031,901.8
hibernate,1.0414,870.667
hibernation,1.4914,797.111
hibiscus,0.7782,917.714
hiccup,1.4472,799.571
hiccups,1.8195,644.941
hick,2.0128,713.931
hickory,5.905,718.75
hicks,7.348,701.323
hid,2.7760,655.897
hidden,3.0358,592.97
hide,3.5508,555.969
hideaway,1.7243,756.152
hideous,2.4393,685.727
hideously,1.4914,835.156
hideout,1.9085,648.545
hides,2.2833,689.903
hiding,3.3440,660.767
hierarchical,0.7782,888.571
hierarchies,0.4771,790.774
hierarchy,1.5185,753.265
hieroglyph,3.332,991.615
hieroglyphic,0.9031,986.857
hifalutin,1.099,648.5
high,3.9976,505.324
highball,1.5441,735.971
highboard,0.0,813.781
highborn,0.7782,802.367
highbrow,1.2553,883.769
higher,3.1526,598.484
highest,2.8109,619.576
highfalutin,1.1761,867.222
highland,7.523,625.545
Highlander,1.1139,727.875
highlands,6.817,615.0
highlight,1.9031,605.281
highlighting,1.1139,821.581
highlights,1.9494,629.242
highly,3.0342,574.394
highness,5.553,738.387
highroad,1.099,813.552
highs,1.5563,651.667
highschool,1.0000,709.581
highway,2.9600,651.364
highwayman,1.2304,948.0
highways,1.8451,674.0
hijack,1.9031,712.69
hijacked,2.0453,762.576
hijackers,1.6232,797.929
hijacking,1.8692,733.258
hike,2.5237,651.219
hiked,1.3010,598.059
hiker,1.1761,630.969
hikes,1.2553,704.1
hiking,2.1335,613.875
hilarious,2.4713,677.625
hilariously,4.883,830.229
hilarity,0.9031,784.85
hill,3.2824,573.848
Hillary,8.422,692.765
hillbilly,2.0212,777.32
hills,3.0120,651.219
hillside,1.7993,754.529
hilltops,0.6021,701.062
hilly,6.314,822.7
hilt,1.4624,673.857
him,5.2497,692.212
Himalayas,1.6232,879.968
himself,3.8555,629.667
Hinckley,5.72,904.1
hind,2.1004,669.208
hinder,1.5798,651.0
hindered,1.1761,704.276
hindering,0.9031,708.793
hinders,0.4771,667.871
Hindi,1.2304,780.815
hindmost,0.6021,907.375
hindquarters,0.9542,1014.045
hindrance,1.1761,907.0
hindrances,0.6021,957.952
hindsight,1.6721,755.25
Hindu,1.7243,695.312
Hinduism,7.499,788.967
Hindus,1.3222,822.038
hinge,1.4771,733.2
hinged,0.8451,765.483
hinges,1.9085,713.485
hint,2.6721,562.152
hinted,1.4472,732.121
hinterland,0.4771,1000.714
hinterlands,0.4771,897.0
hinting,1.5911,762.185
hints,1.9243,595.933
hip,2.8960,560.788
hipline,2.565,863.842
hippie,2.1461,724.615
hippo,1.8633,781.818
Hippocrates,1.2041,876.357
hippodrome,3.434,994.8
hippopotamus,1.4624,974.688
hips,2.4914,607.613
hipster,1.1139,819.75
hire,3.1149,637.226
hired,3.2263,540.088
hirelings,3.401,693.222
hires,1.9191,634.774
hiring,2.4472,623.469
Hiroshima,1.7853,745.966
his,5.0349,632.188
Hispanic,1.8129,682.677
hiss,1.6812,686.655
hissed,1.1461,683.429
hissing,1.8692,682.172
histamine,0.4771,836.783
histology,0.7782,924.947
historian,1.6628,720.294
historians,1.3424,659.0
historian's,4.585,748.03
historic,2.2695,637.188
historical,2.4314,630.968
historically,1.7559,776.647
historicism,3.689,895.1
histories,1.7782,829.323
history,3.6315,613.788
histrionic,3.807,722.778
histrionics,0.6021,854.3
hit,4.1469,536.469
hitch,2.3201,685.172
Hitchcock,7.212,689.355
hitched,2.0374,710.25
hitchhike,1.6902,817.853
hitchhiker,1.7076,882.233
hitching,1.5441,697.645
hither,1.7160,787.792
hitherto,0.9031,852.875
Hitler,2.7987,698.515
Hitler's,7.41,725.618
hitless,1.946,879.12
hits,3.0090,613.824
hit's,3.761,707.29
hitter,1.9031,777.154
hitters,1.4314,756.552
hitting,3.0795,653.281
hive,1.7076,614.517
hives,1.8129,671.594
hoagy,3.638,1113.625
hoar,6.004,804.0
hoard,1.3802,830.76
hoarse,1.4150,779.968
hoarsely,4.205,800.957
hoarseness,0.9031,935.2
hoary,4.804,848.571
hoax,2.0934,672.077
hoaxes,0.9542,765.615
hobbies,2.0253,658.455
hobble,1.2788,735.034
hobbled,0.9031,844.355
hobby,2.5502,574.382
hobbyhorse,0.6021,993.737
hobgoblin,0.7782,913.667
hobnob,1.0792,845.714
hobo,1.9638,934.19
hock,2.0453,668.905
hockey,2.7701,665.939
hocking,1.0000,756.125
hodgepodge,0.9031,1255.286
hoe,1.6812,709.438
hoes,1.4314,699.111
hog,2.4183,594.879
Hogan,1.9638,690.815
Hogan's,5.313,772.6
hogging,1.7160,844.552
hogs,2.0086,621.5
hogshead,4.575,993.273
hogwash,1.4914,730.933
hoist,2.0253,692.355
hoisted,1.3424,878.1
hold,4.3478,613.176
holder,1.9191,583.812
holders,1.6532,630.375
holding,3.5479,597.515
holdings,1.8976,582.594
holdover,0.7782,882.577
holdovers,3.638,955.211
holds,2.8627,542.469
holdup,2.1239,712.517
holdups,1.0414,823.483
hole,3.4728,562.312
holed,1.9956,822.5
holes,2.8921,589.121
holiday,3.0362,652.5
holidays,2.6693,613.364
holies,1.0414,995.133
holiness,7.066,807.818
Holland,2.5340,680.097
Hollander,1.4624,855.074
holler,2.4800,760.042
hollered,1.4771,671.75
hollering,1.9542,692.393
hollow,8.406,609.171
hollowness,0.7782,847.344
hollows,1.0792,659.469
holly,8.33,690.935
hollyhock,0.4771,862.533
Hollywood,3.1547,705.29
Hollywood's,5.308,677.576
Holmes,3.1126,767.844
holocaust,8.851,677.567
holograph,0.9031,869.296
Holstein,0.6990,933.273
holster,2.0492,693.933
holstered,0.8451,837.036
holy,10.213,608.364
holystones,0.0,1010.2
homage,1.8325,785.269
home,4.5965,569.471
homebound,0.4771,776.824
homebuilders,3.784,764.242
homebuilding,4.304,824.971
homecoming,2.4564,750.935
homecomings,1.792,837.375
homegrown,0.9031,752.441
homeland,2.3892,652.581
homeless,2.7356,624.636
homely,1.6812,657.844
homemade,2.1673,692.806
homemaker,1.2553,704.382
homemakers,0.6021,801.242
homeowners,1.4472,799.613
Homer,2.5328,621.091
Homeric,0.6021,902.812
homers,0.7782,959.789
Homer's,6.555,718.939
homerun,5.112,927.7
homes,2.8591,632.559
homesick,2.0934,685.286
homesickness,0.8451,855.344
homespun,1.0414,891.81
homestead,1.7782,739.818
homesteaders,1.0000,1015.742
homesteads,3.714,815.5
hometown,2.3010,672.667
homeward,1.6021,743.594
homewards,1.099,756.296
homework,3.0120,698.0
homewrecker,2.639,808.964
homey,2.2355,778.885
homicidal,2.0170,808.0
homicide,2.8938,740.914
homily,3.714,802.0
homing,1.8573,765.474
hominy,4.043,819.8
homoeopathic,2.833,1124.929
homoeopathy,2.197,998.9
homogenate,1.386,1136.615
homogeneity,5.182,860.091
homogeneous,0.6021,835.088
homogenization,4.277,1049.286
homogenize,3.584,920.812
homograph,1.609,885.0
homonym,0.6990,1238.909
homophone,4.419,835.348
homosexual,2.3838,777.03
homosexuality,1.6990,801.818
homosexuals,1.9085,706.125
homozygous,4.595,1169.625
Honduras,1.6435,794.6
hone,1.5798,779.529
honest,3.5670,591.676
honestly,3.1433,678.188
honesty,2.5670,596.581
honey,4.1854,631.455
honeybee,1.0414,690.576
honeybees,3.466,781.424
honeycomb,1.3222,687.735
honeycombed,0.7782,974.412
honeydew,1.1761,758.857
honeymoon,2.9175,689.088
honeymooned,0.7782,832.781
honeymooners,1.2041,816.125
honeymooning,1.1139,897.265
honeysuckle,1.0000,757.333
honk,2.0899,665.806
honkytonks,0.6021,864.105
Honolulu,2.1239,731.393
honor,3.6913,595.848
honorable,2.5682,724.0
honorably,1.3424,747.812
honorary,1.8921,852.192
honored,2.7443,665.091
honoree,0.6021,906.478
honorific,4.97,924.353
honoring,1.8976,727.061
honors,2.3263,612.312
hooch,1.7324,852.48
hood,2.8954,604.484
hoodlum,1.8261,845.31
hoodlums,1.8062,755.586
hoods,1.8976,625.5
hood's,4.554,706.516
hoodwink,0.9542,938.714
hooey,1.6435,940.875
hoof,1.9494,783.12
hoofmarks,0.0,796.217
hoofs,1.1139,744.862
hook,3.2876,567.438
hooked,2.8261,545.788
hooker,2.7774,593.576
hooker's,3.85,743.121
hooking,2.1139,654.486
hooks,2.3284,598.273
hookup,1.6128,713.853
hookups,0.9031,731.029
hookworm,0.6021,737.478
hooky,1.6435,863.75
hooligan,1.5798,790.043
hooliganism,4.779,988.8
hoop,2.1399,613.471
hoopla,1.5682,789.81
hoops,2.1523,724.0
hooray,6.438,665.64
Hoosier,0.7782,780.04
hoot,2.1271,709.385
hooted,0.6990,688.5
hooter,1.4624,735.448
hooting,1.4771,714.259
hoots,1.4771,802.52
Hoover,2.2122,639.903
hooves,1.8261,772.179
hop,2.9903,607.606
hope,4.2136,536.606
hoped,2.9196,660.676
hopeful,2.1847,618.265
hopefully,9.93,671.029
hopefuls,0.8451,673.323
hopeless,2.6599,635.788
hopelessly,1.8976,659.059
hopelessness,1.0792,842.562
hopes,2.8871,579.3
hope's,4.443,648.697
hoping,3.4057,691.219
hopped,1.9395,751.844
hopper,6.921,640.355
hopping,2.0864,637.188
hops,1.6721,660.333
hopscotch,1.2041,772.0
Horace,2.5378,693.308
Horace's,1.946,878.0
Horatio's,1.609,927.792
horde,1.7709,696.083
hordes,1.6232,856.684
horizon,2.3598,599.935
horizons,1.7709,711.059
horizontal,1.8921,703.324
horizontally,1.3979,765.441
hormone,1.8451,715.125
hormones,2.2765,732.139
horn,3.0318,553.286
hornbill,2.773,832.632
horned,1.4472,755.355
hornet,8.226,751.276
hornpipe,3.761,940.68
horns,2.5011,685.355
horny,2.6325,778.719
horoscope,1.7853,725.156
horrendous,1.7243,871.63
horrible,3.3355,642.529
horribly,2.1004,664.281
horrid,2.1004,693.364
horrific,1.8513,692.258
horrified,1.8633,609.545
horrify,0.9031,675.794
horrifying,1.9085,677.545
horrifyingly,0.7782,1046.962
horror,2.6712,586.424
horrors,2.0000,606.971
horse,3.6756,626.212
horseback,1.9823,752.529
horsefly,0.7782,870.194
horsehair,0.8451,868.276
horselike,1.386,751.241
horseman,7.404,704.875
horsemanship,0.9031,864.034
horsemeat,3.434,1036.043
horseplay,1.3010,683.6
horsepower,1.7993,730.062
horseradish,1.4150,1094.64
horses,3.3197,604.121
horse's,6.777,731.176
horseshoe,1.7243,923.667
horsewhip,1.0792,923.36
horsy,1.3010,829.273
horticulturalist,0.6021,1088.269
horticulture,1.1139,884.524
hosanna,4.369,1038.857
hose,2.6149,634.969
hosepipe,2.197,1033.87
hoses,1.7482,692.667
hosiery,0.7782,735.552
hospice,1.5441,834.704
hospitable,1.6335,823.312
hospital,3.8017,564.588
hospitality,2.3655,661.824
hospitalization,1.0000,931.091
hospitalize,0.4771,796.062
hospitalized,1.8573,777.091
hospitals,2.4997,657.75
host,2.8848,570.576
hostage,2.8716,790.667
hostages,2.6946,646.727
hostel,1.4771,803.818
hostelries,2.079,872.0
hostess,2.2788,676.548
hostesses,1.3617,750.968
hostile,2.6599,749.062
hostilities,1.3802,887.276
hostility,2.1461,683.088
hostler,2.833,790.438
hosts,1.9868,594.636
host's,5.927,667.531
hot,3.9860,592.441
hotbed,1.2304,692.133
hotdogs,1.1461,640.743
hotel,3.7214,573.853
hotels,2.4116,629.176
hotel's,4.997,672.5
hothead,1.5911,747.871
hotheaded,1.2304,868.148
hothouse,1.2304,740.321
hotplate,0.7782,769.172
hotpot,0.4771,773.667
hotrod,0.9031,964.812
hotter,2.3784,745.903
hottest,2.4997,667.265
Houdini,6.221,818.455
hound,2.4116,607.688
hounds,1.9868,741.2
hour,3.9179,615.697
hourglass,1.6990,738.091
hours,4.0398,599.853
hour's,5.677,639.667
house,4.4185,494.0
houseboat,1.6128,652.706
houseboats,0.4771,823.706
housebound,3.714,811.219
houseboy,1.5682,720.656
housebreakers,1.386,851.7
housebreaking,0.4771,752.613
housebroken,1.4771,762.576
housecoat,0.8451,784.533
housecraft,0.0,927.469
housed,1.6335,745.935
housedog,0.0,763.939
housefather,0.0,862.303
housefly,1.0000,743.714
household,2.5502,705.25
householder,3.97,760.294
householders,3.989,847.562
households,1.4314,694.818
housekeeper,2.4757,627.594
housekeeping,2.1875,677.613
houselights,0.9031,832.719
housemaid,1.1139,766.333
housemaster,0.6990,859.812
housemistress,0.0,1119.238
housemother,0.7782,902.0
housepaint,0.0,861.781
houses,2.9894,568.188
house's,5.663,705.25
housetops,0.6990,845.467
housetrained,3.664,1067.038
housewarming,1.5682,987.0
housewife,2.2577,613.059
housewives,5.727,814.471
housework,1.8129,659.559
housing,2.3181,620.667
Houston,2.7300,625.438
hover,1.7782,684.889
hovercraft,1.4314,939.84
hovered,1.2788,836.406
hovering,2.0170,815.966
hovers,0.9031,734.64
how,13.525,599.367
Howard,9.676,654.059
Howard's,6.387,706.571
how'd,6.209,890.133
howdy,7.566,659.269
however,12.347,674.828
howl,2.0253,626.848
howled,1.1461,688.677
howling,2.2648,695.968
howls,1.8129,686.242
how're,3.989,738.556
how's,8.038,686.92
howsoever,0.6021,970.417
how've,2.833,972.81
hub,8.406,698.409
hubba,1.8129,809.1
hubbub,1.2041,828.125
hubby,1.7160,775.083
hubcap,0.9031,905.417
hubris,1.1761,648.4
hubs,1.0000,712.08
huckleberry,5.357,861.258
huddle,2.0492,646.688
huddled,1.5798,674.467
huddling,0.6021,792.893
Hudson,2.6830,722.276
Hudson's,5.118,677.656
hue,7.208,740.185
hues,1.0000,717.36
Huey,6.691,755.7
huff,1.8325,868.4
huffy,1.3222,778.591
hug,2.9943,559.806
huge,3.3923,618.265
hugged,1.9445,705.118
hugging,2.1673,675.562
Hugh,2.5011,733.857
huh,4.3493,728.481
hula,2.0043,779.304
hulk,8.413,718.548
hulking,0.9542,792.105
hulks,0.4771,783.792
hull,2.3345,708.7
hullabaloo,1.2041,815.3
hum,2.3927,726.0
human,3.8037,562.545
humane,1.9731,649.0
humanely,1.2041,794.37
humanism,0.6021,651.281
humanist,0.6990,719.382
humanistic,0.4771,731.294
humanists,6.178,757.061
humanitarian,1.9823,974.069
humanitarianism,4.407,1066.154
humanities,0.8451,772.061
humanity,2.6955,657.941
humanize,0.9542,762.912
humankind,1.5563,731.485
humanly,1.7853,777.75
humanness,0.4771,1002.235
humans,2.9201,667.576
humble,2.6998,709.848
humbled,1.6721,747.548
humbly,1.9823,757.567
humbug,1.6990,787.48
humdinger,0.9031,1229.857
humdrum,1.3617,895.867
humerus,1.1761,696.0
humid,1.6628,626.5
humidify,3.091,780.1
humidity,1.8388,760.806
humiliate,2.3304,667.152
humiliated,2.5315,720.062
humiliating,2.4786,742.971
humiliatingly,0.4771,1028.062
humiliation,2.3784,694.515
humility,2.0899,662.964
hummed,1.0000,840.448
humming,2.4014,688.242
hummingbird,1.5051,762.5
humor,2.9294,596.118
humorist,0.4771,832.03
humorists,0.4771,937.562
humorous,1.8808,689.676
hump,2.3541,714.517
humpback,1.3424,819.688
humped,1.3010,682.567
humph,4.419,935.75
Humphrey,7.262,793.231
Humpty,1.4314,830.615
humus,4.419,816.75
Hun,1.9138,892.059
hunch,2.5843,669.029
hunchback,1.7076,727.778
hunched,1.1461,843.259
hunches,1.6902,801.667
hundred,3.6038,680.121
hundredfold,0.7782,991.6
hundreds,3.0449,611.667
hundredth,1.3617,844.455
hundredweight,2.398,1351.357
hung,3.1575,631.967
Hungarian,2.1399,817.438
Hungary,1.7324,793.75
hunger,2.4786,580.152
hungrier,1.1461,813.731
hungry,3.5946,566.412
hunk,2.4216,613.194
hunker,1.2553,876.294
hunt,3.1206,584.758
hunted,2.2989,696.529
hunter,9.461,569.727
hunters,2.3945,666.719
hunter's,5.545,693.735
hunting,3.0342,673.065
huntress,5.252,775.615
hunts,1.7853,602.677
huntsman,5.153,761.793
hurdle,1.5798,716.323
hurdled,0.6021,854.517
hurdles,1.3802,701.867
hurl,1.8451,724.375
hurled,1.5051,779.933
hurler,3.738,856.929
hurlers,1.946,970.958
hurling,1.4314,719.517
hurrah,5.598,753.857
hurray,5.338,758.32
hurrays,0.0,779.381
hurricane,2.6513,674.735
hurried,1.7993,589.4
hurriedly,1.1139,723.833
hurry,8.544,598.531
hurrying,1.8921,697.0
hurt,4.0992,562.656
hurtful,1.7709,731.281
hurting,2.9890,739.5
hurtle,3.892,670.174
hurtled,0.9542,874.08
hurtling,1.3802,869.444
hurts,3.2806,574.324
husband,3.9972,697.0
husbandry,1.0414,948.0
husbands,2.5988,643.03
husband's,7.469,647.394
hush,6.248,582.531
hushed,1.4150,763.034
husk,1.3424,623.676
huskiness,1.099,829.621
husky,6.574,729.935
hussy,1.8062,738.68
hustle,2.6053,633.824
hustled,1.5682,666.033
hustler,2.1818,801.273
hustling,1.9395,717.806
hut,2.8293,631.176
hutch,5.924,841.733
huts,1.7559,631.885
Huxley,6.717,871.474
Huxley's,4.094,833.227
huzzahs,1.609,697.6
hyacinth,5.187,740.667
hyacinths,4.29,1060.214
hybrid,2.0212,705.767
hybridize,3.526,1037.545
Hyde,2.4624,718.364
Hydra,1.3802,852.6
hydrangea,0.9542,1046.889
hydrant,1.7243,842.0
hydrate,1.4150,734.344
hydrated,1.2304,793.25
hydraulic,1.7709,862.643
hydraulically,2.996,949.214
hydraulics,1.4624,1096.042
hydride,4.868,914.909
hydrocarbon,0.8451,1171.917
hydrocarbons,1.0414,1118.0
hydrochloride,0.9031,1040.778
hydroelectric,0.7782,1031.519
hydrogen,2.1367,694.441
hydrolysis,4.736,1010.524
hydrophilic,3.135,913.905
hydrophobia,0.6990,876.071
hydrophobic,4.394,927.357
hydroplane,4.394,784.613
hydrostatic,4.454,1065.526
hydrotherapy,0.9542,1110.68
hyena,1.8633,862.333
hygiene,2.0374,901.433
hygienic,1.4472,1002.45
hymen,1.4150,763.826
hymens,1.386,793.15
hymn,1.9243,717.548
hymnal,0.7782,888.682
hymns,1.6902,601.065
hyperbola,3.871,980.0
hyperbole,1.0792,814.462
hyperbolic,0.9031,925.214
hyperbolically,2.565,1072.905
hypercritical,0.6021,966.346
hypersensitive,1.0792,985.031
hypertrophy,4.234,1072.882
hyphen,1.0792,680.778
hyphenate,0.9031,817.6
hyphenated,0.9031,1009.833
hyphenation,5.557,1087.455
hypnosis,2.0086,793.032
hypnotic,1.8325,741.242
hypnotically,4.078,873.923
hypnotist,1.6232,849.029
hypnotize,1.5051,678.818
hypnotized,1.7924,892.097
hypoactive,0.0,958.96
hypochondria,0.9542,950.567
hypochondriac,1.3222,1090.069
hypocrisies,0.6990,962.667
hypocrisy,1.9294,732.308
hypocrite,2.2227,720.0
hypocrites,1.7634,955.031
hypocritical,1.8129,858.0
hypodermic,1.5441,1097.808
hypotenuse,1.0414,1061.308
hypothalamic,0.7782,1067.391
hypothalamus,1.5682,1004.519
hypothermia,1.6021,856.906
hypotheses,1.0000,850.839
hypothesis,1.6532,750.469
hypothesize,0.6990,888.633
hypothesized,0.6021,810.0
hypothesizing,0.4771,908.419
hypothetical,2.1004,847.094
hypothyroidism,5.22,1185.882
hysterectomy,1.5051,1015.462
hysteria,2.0682,704.875
hysteric,1.0000,800.529
hysterical,2.5599,804.0
hysterics,1.5315,883.552
I,6.3093,631.281
iamb,0.4771,881.5
iambic,1.0414,916.529
Iberia,5.13,898.188
ibex,0.6021,626.0
ibis,0.8451,836.875
ice,3.6083,541.471
iceberg,1.9685,646.812
iceboat,0.4771,813.031
icebox,2.0969,607.606
icebreaker,1.3424,711.226
icecap,0.6990,730.667
icecube,2.89,810.654
iced,2.3404,588.276
icefall,0.4771,727.471
icefield,2.944,928.385
icefloe,0.0,639.5
icehouse,1.0000,667.2
Iceland,1.6628,645.531
Icelander,2.197,805.5
Icelandic,0.9031,905.217
iceman,6.707,635.515
icepack,3.332,717.909
icepick,4.407,861.107
icerink,0.0,1036.389
icicle,1.2041,912.682
icing,1.8573,730.912
icon,1.9494,637.469
iconoclasm,3.466,787.6
iconoclast,5.124,763.5
icy,2.1335,602.281
Id,2.2304,788.909
I'd,12.049,812.355
Idaho,1.4624,664.9
idea,4.2627,536.182
ideal,2.5740,617.294
idealism,1.5185,679.067
idealist,1.5441,658.545
idealistic,1.6232,775.853
idealization,3.912,804.382
idealize,0.8451,709.455
idealized,1.0000,687.545
ideally,1.3617,666.812
